time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1941-03-09,16.9,64.0,1.29,19.9,0.043,0.0
1941-03-10,17.5,60.0,1.15,19.3,0.049,1.6
1941-03-11,18.2,71.0,1.16,19.7,0.084,3.9
1941-03-12,18.4,67.0,1.52,20.8,0.079,0.0
1941-03-13,21.5,64.0,2.58,22.9,0.069,0.0
1941-03-14,22.1,67.0,2.08,23.8,0.06,0.0
1941-03-15,23.6,67.0,2.13,24.9,0.054,0.0
1941-03-16,23.0,71.0,2.2,25.8,0.052,0.0
1941-03-17,19.4,83.0,0.87,22.7,0.063,2.0
1941-03-18,19.0,80.0,1.07,22.2,0.062,0.0
1941-03-19,17.3,75.0,0.89,19.6,0.059,0.3
1941-03-20,18.5,63.0,1.66,20.5,0.056,0.0
1941-03-21,21.4,60.0,2.48,23.0,0.051,0.0
1941-03-22,21.6,61.0,2.39,23.6,0.048,0.0
1941-03-23,20.5,70.0,1.73,22.7,0.046,0.0
1941-03-24,21.7,61.0,2.58,23.7,0.045,0.0
1941-03-25,20.4,70.0,2.16,23.5,0.043,0.0
1941-03-26,19.2,76.0,1.74,22.2,0.043,0.0
1941-03-27,18.7,72.0,1.52,21.1,0.042,0.0
1941-03-28,17.5,77.0,1.24,20.3,0.041,0.0
1941-03-29,18.2,81.0,1.42,20.6,0.04,0.0
1941-03-30,18.4,77.0,1.54,21.2,0.039,0.0
1941-03-31,21.0,65.0,1.98,22.6,0.039,0.0
1941-04-01,19.2,60.0,2.17,21.7,0.039,0.0
1941-04-02,18.1,65.0,1.82,20.6,0.038,0.0
1941-04-03,17.2,71.0,1.32,19.8,0.038,0.0
1941-04-04,17.6,63.0,1.49,19.9,0.037,0.0
1941-04-05,17.4,66.0,1.54,19.5,0.037,0.0
1941-04-06,17.5,63.0,2.14,20.1,0.037,0.0
1941-04-07,18.3,73.0,2.15,19.9,0.034,0.0
1941-04-08,16.8,85.0,1.16,18.6,0.034,0.0
1941-04-09,16.9,79.0,1.13,19.1,0.034,0.0
1941-04-10,16.3,83.0,1.25,18.5,0.035,0.0
1941-04-11,16.6,86.0,0.76,17.7,0.041,2.8
1941-04-12,17.0,85.0,0.66,18.1,0.107,5.7
1941-04-13,16.6,80.0,1.21,18.5,0.119,0.5
1941-04-14,15.9,83.0,0.86,16.9,0.108,0.5
1941-04-15,16.1,88.0,0.77,17.3,0.105,0.2
1941-04-16,16.7,87.0,0.74,17.7,0.103,1.2
1941-04-17,16.5,77.0,0.91,18.1,0.111,1.0
1941-04-18,16.0,81.0,1.05,17.4,0.103,0.0
1941-04-19,17.0,76.0,1.36,18.3,0.092,0.0
1941-04-20,16.2,82.0,0.99,17.5,0.088,1.3
1941-04-21,16.3,76.0,1.49,17.1,0.089,0.0
1941-04-22,17.4,83.0,1.33,18.3,0.081,0.0
1941-04-23,16.4,88.0,0.85,17.9,0.075,0.0
1941-04-24,16.5,82.0,0.99,17.7,0.071,0.0
1941-04-25,16.8,83.0,1.41,18.4,0.067,0.0
1941-04-26,16.6,85.0,0.83,18.6,0.063,0.0
1941-04-27,16.2,86.0,0.9,17.4,0.06,0.0
1941-04-28,17.9,84.0,0.8,18.4,0.064,1.0
1941-04-29,16.7,80.0,1.13,18.7,0.065,0.0
1941-04-30,15.9,89.0,0.8,17.5,0.062,0.0
1941-05-01,16.5,86.0,0.55,17.1,0.077,4.6
1941-05-02,15.8,82.0,0.65,16.4,0.111,3.0
1941-05-03,17.6,68.0,1.36,17.5,0.113,0.0
1941-05-04,17.7,77.0,1.51,18.1,0.101,0.0
1941-05-05,16.2,86.0,1.24,17.3,0.093,0.0
1941-05-06,16.9,83.0,1.7,17.7,0.086,0.0
1941-05-07,18.8,72.0,2.88,17.9,0.078,0.0
1941-05-08,15.9,88.0,0.79,17.1,0.071,0.0
1941-05-09,15.4,87.0,1.22,17.0,0.068,0.0
1941-05-10,14.5,89.0,0.75,16.1,0.066,0.0
1941-05-11,16.6,77.0,1.78,16.9,0.062,0.0
1941-05-12,15.9,84.0,0.83,16.4,0.059,0.0
1941-05-13,16.5,82.0,0.98,17.6,0.058,0.0
1941-05-14,16.2,83.0,0.89,17.1,0.061,1.6
1941-05-15,15.3,79.0,0.92,17.1,0.073,0.7
1941-05-16,14.1,77.0,1.11,15.3,0.071,0.0
1941-05-17,14.9,84.0,1.25,15.6,0.067,0.0
1941-05-18,15.0,90.0,0.87,16.2,0.063,0.0
1941-05-19,15.5,94.0,0.42,15.8,0.087,7.8
1941-05-20,14.4,79.0,0.83,15.4,0.136,0.1
1941-05-21,13.2,80.0,1.01,13.5,0.125,0.0
1941-05-22,13.4,83.0,1.2,13.3,0.115,0.0
1941-05-23,15.5,84.0,0.99,15.3,0.107,0.0
1941-05-24,14.7,91.0,0.47,14.9,0.132,20.2
1941-05-25,12.2,77.0,0.61,14.0,0.21,12.4
1941-05-26,11.7,73.0,0.72,13.1,0.215,9.9
1941-05-27,12.6,82.0,0.41,13.4,0.21,3.3
1941-05-28,12.1,88.0,0.28,13.4,0.226,12.2
1941-05-29,12.1,81.0,0.51,13.2,0.232,6.6
1941-05-30,10.5,79.0,0.55,11.5,0.207,0.8
1941-05-31,12.6,73.0,0.77,12.5,0.194,0.0
1941-06-01,15.3,88.0,0.58,14.4,0.188,1.6
1941-06-02,15.8,91.0,0.51,15.7,0.191,0.9
1941-06-03,15.0,89.0,0.59,15.5,0.183,0.0
1941-06-04,13.1,95.0,0.34,14.5,0.175,0.0
1941-06-05,14.1,91.0,0.44,14.3,0.176,3.4
1941-06-06,14.1,76.0,0.84,14.6,0.186,0.6
1941-06-07,13.7,78.0,0.94,13.8,0.174,0.0
1941-06-08,14.1,85.0,0.9,13.3,0.165,0.0
1941-06-09,14.5,84.0,0.7,14.7,0.158,0.0
1941-06-10,14.4,90.0,0.26,14.6,0.168,4.3
1941-06-11,13.6,90.0,0.51,14.1,0.177,1.1
1941-06-12,14.6,87.0,0.4,14.9,0.175,1.0
1941-06-13,13.7,79.0,0.49,14.1,0.171,0.9
1941-06-14,14.1,85.0,0.52,14.5,0.165,0.3
1941-06-15,13.1,85.0,0.66,13.8,0.164,1.1
1941-06-16,13.1,68.0,0.98,13.2,0.158,0.0
1941-06-17,11.5,80.0,0.77,12.2,0.151,0.0
1941-06-18,10.7,80.0,0.98,11.0,0.146,0.0
1941-06-19,13.3,77.0,1.05,12.5,0.141,0.0
1941-06-20,11.9,92.0,0.31,12.8,0.137,0.0
1941-06-21,12.6,86.0,0.57,12.8,0.145,6.3
1941-06-22,13.0,83.0,0.59,13.0,0.207,5.6
1941-06-23,14.0,91.0,0.59,13.9,0.183,0.7
1941-06-24,15.9,88.0,0.44,15.5,0.181,2.2
1941-06-25,14.5,91.0,0.33,14.8,0.187,2.5
1941-06-26,14.2,89.0,0.41,14.6,0.194,4.5
1941-06-27,13.4,84.0,0.61,13.8,0.19,2.3
1941-06-28,12.0,77.0,0.52,12.7,0.183,0.4
1941-06-29,10.7,77.0,0.63,11.9,0.176,0.2
1941-06-30,10.8,76.0,0.77,11.2,0.168,0.0
1941-07-01,10.8,76.0,0.97,10.9,0.161,0.0
1941-07-02,10.7,76.0,0.98,11.0,0.155,0.0
1941-07-03,11.1,78.0,1.08,10.6,0.149,0.0
1941-07-04,10.7,76.0,1.0,10.1,0.145,0.0
1941-07-05,11.9,83.0,0.44,11.1,0.143,0.2
1941-07-06,12.6,82.0,0.61,12.5,0.141,0.0
1941-07-07,11.5,73.0,0.74,11.9,0.137,0.0
1941-07-08,11.3,89.0,0.31,11.9,0.175,11.8
1941-07-09,11.4,81.0,0.54,12.2,0.223,7.4
1941-07-10,10.4,76.0,0.69,10.4,0.194,0.0
1941-07-11,11.1,79.0,0.82,10.3,0.181,0.0
1941-07-12,11.6,88.0,0.57,11.6,0.172,0.0
1941-07-13,13.3,83.0,0.71,13.5,0.166,0.0
1941-07-14,12.4,89.0,0.53,12.9,0.16,0.0
1941-07-15,13.3,84.0,0.57,13.1,0.157,0.3
1941-07-16,15.3,84.0,0.63,14.6,0.16,1.9
1941-07-17,15.6,86.0,0.57,15.3,0.155,0.0
1941-07-18,12.8,87.0,0.56,13.9,0.155,1.0
1941-07-19,10.8,78.0,0.49,11.5,0.152,0.4
1941-07-20,11.5,77.0,0.58,12.1,0.149,0.0
1941-07-21,12.9,76.0,1.33,12.2,0.142,0.0
1941-07-22,12.8,90.0,0.55,13.2,0.136,0.0
1941-07-23,12.5,92.0,0.42,13.5,0.132,0.0
1941-07-24,10.9,86.0,0.35,12.0,0.173,11.4
1941-07-25,10.5,79.0,0.6,11.1,0.205,3.7
1941-07-26,12.2,79.0,0.7,12.0,0.182,0.1
1941-07-27,13.3,87.0,0.36,13.1,0.175,1.6
1941-07-28,13.9,90.0,0.27,13.6,0.188,5.3
1941-07-29,11.6,70.0,0.65,12.3,0.188,0.2
1941-07-30,10.7,86.0,0.54,11.4,0.176,0.2
1941-07-31,13.4,84.0,0.59,13.0,0.173,1.1
1941-08-01,14.0,89.0,0.33,13.8,0.195,6.1
1941-08-02,13.3,93.0,0.33,13.3,0.187,0.3
1941-08-03,13.4,84.0,0.58,13.5,0.179,0.0
1941-08-04,13.3,85.0,0.4,13.3,0.207,19.3
1941-08-05,12.5,78.0,0.63,13.0,0.23,2.9
1941-08-06,10.3,81.0,0.46,11.2,0.219,4.7
1941-08-07,11.3,78.0,0.71,11.6,0.212,0.0
1941-08-08,11.7,77.0,0.69,12.0,0.197,0.0
1941-08-09,12.2,80.0,1.01,12.2,0.186,0.0
1941-08-10,14.2,75.0,1.39,12.7,0.177,0.0
1941-08-11,14.8,66.0,1.09,13.6,0.168,0.0
1941-08-12,12.3,85.0,0.48,13.0,0.162,0.0
1941-08-13,12.6,86.0,0.6,12.9,0.157,0.8
1941-08-14,14.1,86.0,0.53,13.9,0.153,0.0
1941-08-15,15.3,90.0,0.58,15.6,0.148,0.1
1941-08-16,13.9,96.0,0.27,15.1,0.145,0.0
1941-08-17,14.5,87.0,0.51,14.8,0.142,0.0
1941-08-18,13.1,88.0,0.48,14.1,0.138,0.0
1941-08-19,13.6,84.0,0.68,13.7,0.134,0.0
1941-08-20,15.8,80.0,0.91,15.3,0.134,1.7
1941-08-21,13.7,89.0,0.36,15.0,0.212,13.4
1941-08-22,13.6,88.0,0.56,14.3,0.189,0.2
1941-08-23,13.7,92.0,0.4,14.3,0.177,0.0
1941-08-24,12.6,91.0,0.42,14.3,0.169,0.0
1941-08-25,12.9,87.0,0.48,13.9,0.163,0.0
1941-08-26,12.2,87.0,0.63,13.4,0.159,1.3
1941-08-27,13.1,91.0,0.55,14.0,0.166,1.8
1941-08-28,13.6,89.0,0.72,15.0,0.161,0.0
1941-08-29,14.4,91.0,0.61,15.0,0.152,0.0
1941-08-30,14.5,86.0,0.43,14.8,0.162,5.5
1941-08-31,13.9,84.0,0.53,14.7,0.193,3.5
1941-09-01,13.2,82.0,0.68,14.4,0.178,0.0
1941-09-02,13.2,80.0,0.66,13.5,0.167,0.5
1941-09-03,13.9,82.0,0.61,14.5,0.181,4.1
1941-09-04,12.2,72.0,0.85,13.3,0.17,0.0
1941-09-05,11.3,73.0,0.93,12.6,0.155,0.0
1941-09-06,14.0,75.0,1.05,14.2,0.144,0.0
1941-09-07,15.4,77.0,1.43,15.4,0.134,0.0
1941-09-08,17.3,68.0,2.13,16.0,0.125,0.0
1941-09-09,13.5,75.0,0.58,14.7,0.13,3.4
1941-09-10,10.2,73.0,0.54,12.8,0.175,4.1
1941-09-11,11.7,58.0,1.1,12.6,0.162,0.0
1941-09-12,10.7,69.0,0.96,12.6,0.147,0.0
1941-09-13,11.4,72.0,0.8,12.3,0.137,0.0
1941-09-14,12.5,82.0,0.5,12.1,0.153,6.6
1941-09-15,14.5,81.0,0.68,14.4,0.189,3.6
1941-09-16,12.6,68.0,0.71,14.2,0.212,10.6
1941-09-17,11.3,65.0,0.76,12.7,0.184,0.0
1941-09-18,11.7,76.0,0.62,11.9,0.177,1.4
1941-09-19,13.1,78.0,0.49,13.5,0.188,4.5
1941-09-20,12.7,73.0,0.76,13.3,0.183,0.0
1941-09-21,13.5,68.0,1.05,14.1,0.166,0.0
1941-09-22,14.6,63.0,1.37,14.8,0.151,0.0
1941-09-23,14.9,81.0,1.02,15.6,0.14,0.0
1941-09-24,13.9,78.0,0.96,15.0,0.131,0.2
1941-09-25,13.9,74.0,0.92,15.5,0.121,0.0
1941-09-26,12.5,74.0,0.74,14.7,0.114,0.1
1941-09-27,12.8,69.0,1.0,14.4,0.108,0.0
1941-09-28,14.9,66.0,1.32,15.3,0.099,0.0
1941-09-29,14.6,82.0,0.65,15.6,0.097,0.9
1941-09-30,13.6,84.0,0.82,15.6,0.097,0.0
1941-10-01,14.7,79.0,1.08,16.0,0.09,0.0
1941-10-02,14.1,82.0,0.69,14.8,0.093,2.4
1941-10-03,12.9,62.0,0.95,15.0,0.105,0.1
1941-10-04,12.7,68.0,0.99,14.5,0.096,0.0
1941-10-05,13.4,70.0,0.94,14.6,0.091,0.3
1941-10-06,13.8,80.0,0.68,15.4,0.101,1.4
1941-10-07,13.9,83.0,0.81,15.1,0.105,1.8
1941-10-08,13.7,85.0,0.5,15.1,0.169,11.9
1941-10-09,13.6,76.0,0.97,15.3,0.176,0.0
1941-10-10,14.2,82.0,0.68,15.1,0.169,3.8
1941-10-11,14.9,82.0,0.79,16.2,0.161,0.0
1941-10-12,14.7,87.0,0.81,16.6,0.142,0.0
1941-10-13,14.3,79.0,0.92,16.3,0.127,0.0
1941-10-14,14.3,78.0,0.79,16.3,0.114,0.0
1941-10-15,15.0,80.0,0.82,16.8,0.104,0.0
1941-10-16,15.4,66.0,1.16,17.0,0.093,0.0
1941-10-17,18.6,62.0,1.69,18.9,0.082,0.0
1941-10-18,19.2,72.0,1.51,20.2,0.073,0.0
1941-10-19,17.7,81.0,0.78,19.6,0.069,0.8
1941-10-20,15.8,83.0,0.7,18.2,0.11,5.1
1941-10-21,14.9,75.0,0.94,16.8,0.113,0.8
1941-10-22,16.8,65.0,1.72,18.2,0.099,0.0
1941-10-23,17.5,69.0,1.76,19.1,0.085,0.0
1941-10-24,17.3,70.0,1.63,19.6,0.073,0.0
1941-10-25,17.8,71.0,1.43,20.0,0.064,0.4
1941-10-26,15.5,73.0,1.16,18.9,0.061,0.1
1941-10-27,15.4,80.0,0.91,17.6,0.083,2.7
1941-10-28,17.0,78.0,1.36,19.1,0.082,0.0
1941-10-29,17.3,84.0,1.35,20.2,0.071,0.1
1941-10-30,17.8,77.0,1.25,20.5,0.067,0.7
1941-10-31,17.6,72.0,1.24,20.0,0.062,0.0
1941-11-01,16.5,81.0,1.08,19.4,0.057,0.0
1941-11-02,17.5,72.0,1.35,19.6,0.054,0.0
1941-11-03,16.0,68.0,1.19,19.1,0.051,0.0
1941-11-04,14.7,66.0,0.9,17.2,0.052,0.9
1941-11-05,14.7,62.0,1.11,17.3,0.062,1.7
1941-11-06,15.7,62.0,1.5,18.6,0.062,0.0
1941-11-07,16.8,69.0,1.39,19.5,0.055,0.0
1941-11-08,15.3,75.0,1.05,18.3,0.051,0.0
1941-11-09,16.1,71.0,1.37,18.9,0.052,3.0
1941-11-10,13.8,61.0,0.91,16.8,0.088,1.8
1941-11-11,15.2,52.0,1.49,17.7,0.084,0.0
1941-11-12,16.6,60.0,1.52,19.1,0.072,0.0
1941-11-13,16.7,64.0,1.51,19.7,0.063,0.0
1941-11-14,16.9,70.0,1.3,19.6,0.057,0.0
1941-11-15,15.7,67.0,1.26,19.3,0.053,0.0
1941-11-16,18.4,60.0,2.58,20.9,0.05,0.0
1941-11-17,17.0,75.0,1.15,20.5,0.047,0.3
1941-11-18,16.7,63.0,1.4,20.1,0.049,0.3
1941-11-19,17.7,60.0,1.76,20.8,0.047,0.0
1941-11-20,18.7,70.0,1.53,21.3,0.046,0.0
1941-11-21,20.3,65.0,1.9,22.8,0.044,0.0
1941-11-22,20.1,63.0,2.51,23.7,0.043,0.0
1941-11-23,15.4,73.0,0.87,18.9,0.047,1.5
1941-11-24,16.0,61.0,1.33,19.1,0.053,0.0
1941-11-25,16.8,60.0,1.55,20.0,0.049,0.0
1941-11-26,18.1,60.0,1.98,21.4,0.046,0.0
1941-11-27,17.1,67.0,1.57,21.5,0.045,0.0
1941-11-28,18.1,77.0,1.31,21.8,0.043,0.0
1941-11-29,19.0,78.0,1.42,23.3,0.042,0.0
1941-11-30,19.4,74.0,1.57,23.6,0.041,0.0
1941-12-01,18.3,83.0,0.99,20.9,0.049,3.1
1941-12-02,16.4,70.0,0.88,19.7,0.069,2.2
1941-12-03,17.3,59.0,1.44,20.5,0.069,0.1
1941-12-04,22.7,48.0,3.38,24.4,0.058,0.0
1941-12-05,23.6,54.0,3.49,26.7,0.049,0.0
1941-12-06,21.2,69.0,1.99,25.3,0.045,0.0
1941-12-07,19.3,63.0,1.51,22.9,0.044,0.0
1941-12-08,19.3,51.0,2.06,22.8,0.043,0.0
1941-12-09,23.4,50.0,3.73,26.3,0.043,0.0
1941-12-10,20.2,72.0,1.69,25.0,0.042,0.0
1941-12-11,18.4,73.0,1.4,22.5,0.042,0.1
1941-12-12,18.9,57.0,1.65,23.5,0.043,0.0
1941-12-13,18.8,67.0,1.69,23.1,0.043,0.0
1941-12-14,19.6,75.0,1.59,23.4,0.043,0.0
1941-12-15,21.1,79.0,0.99,23.6,0.049,1.6
1941-12-16,22.0,69.0,1.81,25.0,0.052,0.0
1941-12-17,24.0,57.0,3.36,26.7,0.047,0.0
1941-12-18,23.0,65.0,2.04,26.4,0.046,0.0
1941-12-19,24.4,64.0,2.76,27.9,0.045,0.0
1941-12-20,20.1,72.0,1.17,24.0,0.044,0.0
1941-12-21,22.2,48.0,2.87,25.4,0.043,0.0
1941-12-22,20.3,63.0,2.08,24.8,0.043,0.0
1941-12-23,19.0,62.0,1.89,23.3,0.042,0.0
1941-12-24,21.1,65.0,2.34,25.3,0.042,0.0
1941-12-25,20.4,65.0,1.86,24.4,0.041,0.0
1941-12-26,20.2,61.0,1.85,24.3,0.04,0.0
1941-12-27,17.8,58.0,1.5,22.1,0.041,0.2
1941-12-28,21.7,47.0,3.24,25.4,0.041,0.0
1941-12-29,19.3,61.0,1.82,24.2,0.04,0.0
1941-12-30,19.1,67.0,1.23,23.3,0.04,0.1
1941-12-31,19.1,68.0,1.78,23.3,0.04,0.0
1942-01-01,17.7,56.0,1.5,22.0,0.055,2.3
1942-01-02,18.8,54.0,2.23,23.3,0.052,0.0
1942-01-03,18.5,79.0,1.06,20.5,0.1,10.1
1942-01-04,19.5,78.0,1.18,22.8,0.115,0.1
1942-01-05,19.9,73.0,1.3,22.9,0.095,0.0
1942-01-06,19.6,74.0,1.24,22.7,0.081,0.1
1942-01-07,20.5,68.0,1.95,23.7,0.069,0.0
1942-01-08,20.1,75.0,1.52,24.2,0.058,0.0
1942-01-09,20.3,69.0,1.55,24.4,0.052,0.0
1942-01-10,23.7,65.0,2.31,26.4,0.048,0.0
1942-01-11,25.5,54.0,3.62,28.4,0.044,0.0
1942-01-12,23.4,58.0,2.47,26.6,0.043,0.0
1942-01-13,24.3,55.0,2.91,27.3,0.043,0.0
1942-01-14,22.4,59.0,2.02,25.9,0.042,0.0
1942-01-15,21.6,55.0,2.34,25.9,0.042,0.0
1942-01-16,23.4,58.0,3.1,27.0,0.042,0.0
1942-01-17,25.0,55.0,3.36,28.0,0.041,0.0
1942-01-18,20.7,66.0,1.73,25.9,0.039,0.0
1942-01-19,19.7,60.0,1.9,24.5,0.042,0.4
1942-01-20,22.9,52.0,3.17,25.8,0.041,0.0
1942-01-21,22.9,53.0,3.14,26.4,0.04,0.0
1942-01-22,22.2,62.0,2.23,25.8,0.04,0.0
1942-01-23,19.0,66.0,1.34,23.7,0.041,0.0
1942-01-24,18.6,58.0,1.57,23.1,0.041,0.0
1942-01-25,18.8,70.0,1.8,23.5,0.039,0.0
1942-01-26,20.6,69.0,1.77,23.8,0.039,0.0
1942-01-27,20.4,80.0,1.51,24.2,0.042,1.3
1942-01-28,20.0,78.0,1.13,23.2,0.056,3.2
1942-01-29,18.8,82.0,0.94,21.4,0.08,3.9
1942-01-30,20.0,72.0,1.57,23.1,0.079,0.0
1942-01-31,21.0,68.0,1.68,24.0,0.067,0.0
1942-02-01,22.2,70.0,2.02,25.7,0.058,0.0
1942-02-02,19.2,75.0,1.26,23.4,0.057,0.7
1942-02-03,18.5,64.0,1.38,22.2,0.058,0.6
1942-02-04,19.6,74.0,1.67,23.2,0.055,0.0
1942-02-05,19.3,77.0,1.46,23.4,0.051,0.0
1942-02-06,19.3,71.0,1.25,22.2,0.05,0.3
1942-02-07,18.6,57.0,1.56,21.9,0.05,0.0
1942-02-08,21.7,46.0,3.24,24.3,0.047,0.0
1942-02-09,22.2,48.0,3.26,25.8,0.045,0.0
1942-02-10,19.7,69.0,1.79,23.9,0.043,0.0
1942-02-11,21.0,70.0,1.87,24.6,0.043,0.0
1942-02-12,20.7,67.0,1.71,24.8,0.042,0.0
1942-02-13,21.4,65.0,2.06,25.4,0.041,0.0
1942-02-14,20.3,70.0,1.49,23.2,0.043,0.5
1942-02-15,21.9,67.0,2.12,25.3,0.043,0.0
1942-02-16,21.6,74.0,1.82,25.0,0.043,0.0
1942-02-17,22.0,77.0,1.72,25.7,0.042,0.0
1942-02-18,21.1,81.0,1.2,24.6,0.044,0.4
1942-02-19,20.7,65.0,1.57,23.8,0.044,0.0
1942-02-20,22.8,59.0,2.7,25.5,0.044,0.0
1942-02-21,24.4,60.0,2.75,27.0,0.043,0.0
1942-02-22,24.8,63.0,2.66,27.7,0.043,0.0
1942-02-23,25.3,61.0,2.7,28.5,0.043,0.0
1942-02-24,20.4,81.0,1.18,24.2,0.045,0.8
1942-02-25,19.0,72.0,1.31,22.7,0.048,0.2
1942-02-26,18.4,59.0,1.43,22.2,0.069,2.7
1942-02-27,21.6,53.0,3.34,24.1,0.06,0.0
1942-02-28,20.5,76.0,1.78,24.0,0.052,0.0
1942-03-01,20.1,73.0,1.85,23.4,0.049,0.0
1942-03-02,21.0,58.0,2.05,23.7,0.047,0.0
1942-03-03,20.3,68.0,1.87,23.5,0.046,0.0
1942-03-04,20.5,67.0,2.18,23.6,0.045,0.0
1942-03-05,21.8,67.0,2.06,24.2,0.044,0.0
1942-03-06,21.0,74.0,1.5,24.0,0.044,0.0
1942-03-07,19.9,79.0,1.35,23.1,0.045,0.3
1942-03-08,21.2,69.0,2.02,24.1,0.046,0.0
1942-03-09,24.3,58.0,3.42,26.2,0.044,0.0
1942-03-10,24.4,63.0,2.93,27.1,0.042,0.0
1942-03-11,22.6,69.0,2.16,25.5,0.042,0.0
1942-03-12,22.0,67.0,2.22,24.7,0.041,0.0
1942-03-13,22.8,70.0,2.65,25.6,0.041,0.0
1942-03-14,24.4,62.0,3.49,27.0,0.039,0.0
1942-03-15,22.3,84.0,1.3,25.7,0.037,0.0
1942-03-16,21.7,75.0,1.52,24.7,0.037,0.0
1942-03-17,20.7,62.0,1.78,23.3,0.037,0.0
1942-03-18,21.2,61.0,1.99,24.0,0.037,0.0
1942-03-19,22.9,60.0,2.48,25.2,0.037,0.0
1942-03-20,24.8,61.0,3.51,26.8,0.038,0.1
1942-03-21,21.0,78.0,1.75,23.6,0.057,8.2
1942-03-22,19.5,85.0,1.03,22.2,0.149,5.6
1942-03-23,19.4,87.0,0.9,21.9,0.132,0.0
1942-03-24,18.7,87.0,0.9,20.6,0.117,0.2
1942-03-25,18.9,80.0,1.33,21.2,0.106,0.0
1942-03-26,21.2,67.0,2.45,22.2,0.091,0.0
1942-03-27,20.8,70.0,2.57,22.4,0.077,0.0
1942-03-28,20.1,78.0,1.39,21.6,0.093,4.3
1942-03-29,21.2,71.0,1.87,22.3,0.096,0.0
1942-03-30,19.5,69.0,1.27,21.0,0.085,0.0
1942-03-31,19.2,59.0,1.82,20.8,0.077,0.0
1942-04-01,19.5,47.0,2.65,20.8,0.068,0.0
1942-04-02,19.6,57.0,2.53,21.4,0.06,0.0
1942-04-03,18.2,69.0,1.81,19.8,0.055,0.0
1942-04-04,18.1,66.0,1.46,19.9,0.053,0.0
1942-04-05,18.6,69.0,1.94,21.0,0.05,0.0
1942-04-06,19.6,67.0,1.83,21.2,0.047,0.0
1942-04-07,20.9,58.0,2.75,22.1,0.046,0.0
1942-04-08,22.1,55.0,3.06,23.0,0.045,0.0
1942-04-09,21.1,60.0,3.11,22.4,0.044,0.0
1942-04-10,21.4,65.0,2.7,22.9,0.042,0.0
1942-04-11,20.8,69.0,2.62,22.5,0.042,0.0
1942-04-12,20.7,64.0,3.11,22.4,0.039,0.0
1942-04-13,18.2,85.0,1.21,21.4,0.039,0.0
1942-04-14,17.6,84.0,0.74,20.1,0.041,0.3
1942-04-15,16.3,81.0,0.86,18.5,0.043,0.4
1942-04-16,17.2,76.0,1.27,19.3,0.043,0.0
1942-04-17,16.8,72.0,1.64,18.9,0.042,0.0
1942-04-18,17.1,61.0,1.51,19.0,0.041,0.0
1942-04-19,18.8,66.0,2.19,20.1,0.041,0.0
1942-04-20,17.7,77.0,1.64,19.5,0.039,0.0
1942-04-21,18.4,72.0,2.33,20.3,0.041,0.0
1942-04-22,17.4,81.0,1.17,18.6,0.042,1.1
1942-04-23,18.4,72.0,1.55,19.4,0.045,0.0
1942-04-24,15.7,78.0,1.31,17.3,0.042,0.0
1942-04-25,14.5,76.0,0.77,15.0,0.092,9.0
1942-04-26,14.1,82.0,0.84,15.3,0.147,0.2
1942-04-27,14.5,86.0,0.86,16.0,0.131,0.0
1942-04-28,14.9,85.0,0.71,16.0,0.144,12.6
1942-04-29,13.7,71.0,1.0,15.2,0.185,2.5
1942-04-30,13.9,83.0,0.8,15.0,0.151,0.0
1942-05-01,15.2,83.0,0.76,16.3,0.136,0.0
1942-05-02,16.6,84.0,0.98,17.1,0.126,0.0
1942-05-03,14.6,88.0,0.73,16.1,0.12,0.3
1942-05-04,14.3,85.0,1.25,15.4,0.115,0.0
1942-05-05,15.3,79.0,1.21,15.2,0.106,0.0
1942-05-06,14.9,89.0,0.78,15.2,0.099,0.0
1942-05-07,15.0,85.0,0.79,16.1,0.096,0.0
1942-05-08,14.6,81.0,0.95,15.0,0.092,0.0
1942-05-09,16.1,76.0,1.03,16.4,0.087,0.0
1942-05-10,12.8,75.0,0.98,14.8,0.083,0.0
1942-05-11,10.3,83.0,0.48,11.7,0.095,3.8
1942-05-12,12.2,70.0,0.97,13.3,0.112,0.5
1942-05-13,13.6,75.0,1.09,13.9,0.105,0.0
1942-05-14,13.6,86.0,0.88,14.1,0.099,0.0
1942-05-15,12.9,86.0,0.84,14.3,0.109,4.7
1942-05-16,12.1,69.0,1.33,13.1,0.135,0.0
1942-05-17,12.4,58.0,1.96,12.1,0.124,0.0
1942-05-18,13.5,55.0,1.53,12.5,0.115,0.1
1942-05-19,13.1,70.0,0.9,13.0,0.161,6.9
1942-05-20,12.2,74.0,0.92,13.0,0.157,0.0
1942-05-21,14.4,67.0,1.31,14.3,0.139,0.0
1942-05-22,15.0,85.0,0.59,15.3,0.13,0.1
1942-05-23,15.2,83.0,0.56,15.1,0.129,2.5
1942-05-24,16.7,85.0,0.57,16.2,0.138,3.5
1942-05-25,15.8,86.0,0.72,16.1,0.138,1.2
1942-05-26,13.9,88.0,0.63,15.1,0.13,0.0
1942-05-27,14.7,90.0,0.23,15.2,0.137,5.8
1942-05-28,15.2,94.0,0.32,15.3,0.176,6.4
1942-05-29,14.2,88.0,0.4,14.7,0.202,8.5
1942-05-30,12.6,86.0,0.72,13.7,0.18,0.1
1942-05-31,11.6,83.0,0.74,12.6,0.162,0.0
